chunk_id,question,answer,n_sentences,sentences,sentences_join
Pelmec_Plus__D2094-E-1806-03-Instrucci_n-Pelmec-Plus#8000,¿Cuál es el efecto que puede causar la atorvastatina sobre los niveles de digoxina en pacientes que la toman simultáneamente?,Los niveles de digoxina aumentan cuando se coadministran por lo cual se deben monitorear los niveles de digoxina para evitar su toxicidad.,3,"['Digoxina: sus niveles aumentan cuando se coadministran por lo cual se deben monitorear los niveles de digoxina para evitar su toxicidad.', 'Atorvastatina: el riesgo de miopatía durante el tratamiento con inhibidores de la HMG-CoA reductasa aumenta con administración simultánea de ciclosporina, derivados del ácido fíbrico, niacina (ácido nicotínico), eritromicina, antimicóticos azoles porque estas drogas aumentan los niveles de atorvastatina.', 'Otras interacciones para Atorvastatina son: Digoxina: sus niveles aumentan cuando se coadministran por lo cual se deben monitorear los niveles de digoxina para evitar su toxicidad.']","Digoxina: sus niveles aumentan cuando se coadministran por lo cual se deben monitorear los niveles de digoxina para evitar su toxicidad. || Atorvastatina: el riesgo de miopatía durante el tratamiento con inhibidores de la HMG-CoA reductasa aumenta con administración simultánea de ciclosporina, derivados del ácido fíbrico, niacina (ácido nicotínico), eritromicina, antimicóticos azoles porque estas drogas aumentan los niveles de atorvastatina. || Otras interacciones para Atorvastatina son: Digoxina: sus niveles aumentan cuando se coadministran por lo cual se deben monitorear los niveles de digoxina para evitar su toxicidad."
Pleyar__D2812-E-2486-02-Instrucci_n-Pleyar-1#8050,¿Cuál es el porcentaje de pacientes que desarrollaron neutropenia severa en el estudio CAPRIE con clopidogrel?,4 pacientes de los 9.599 que recibían clopidogrel,1,['En el estudio CAPRIE se observó neutropenia severa (menos de 450 neutrófilos/ml) en 4 pacientes de los 9.599 que recibían clopidogrel mientras que en el grupo aspirina que abarcaba 9.586 pacientes se observó este efecto en 2.'],En el estudio CAPRIE se observó neutropenia severa (menos de 450 neutrófilos/ml) en 4 pacientes de los 9.599 que recibían clopidogrel mientras que en el grupo aspirina que abarcaba 9.586 pacientes se observó este efecto en 2.
Pr.Etabyx.500-1000mg.v01-web#8100,¿Cuál es la dosis inicial recomendada para un niño o adolescente de 25 kg que tome levetiracetam?,20 mg/kg/día,2,"['La dosis inicial para un niño o adolescente de 25 kg debe ser de 20 mg/kg/ día, con una dosis máxima de 60 mg/kg/día dos veces al día.', 'Peso\n25 kg\nDosis inicial 10 mg/kg dos veces al día:\nDosis máxima 30 mg/kg dos veces al día:\n250 mg dos veces al día\n750 mg dos veces al día']","La dosis inicial para un niño o adolescente de 25 kg debe ser de 20 mg/kg/ día, con una dosis máxima de 60 mg/kg/día dos veces al día. || Peso
25 kg
Dosis inicial 10 mg/kg dos veces al día:
Dosis máxima 30 mg/kg dos veces al día:
250 mg dos veces al día
750 mg dos veces al día"
Prospecto-Lucaftor100-125-2024#8150,¿Se necesita ajustar la dosis de lumacaftor en pacientes con insuficiencia hepática leve?,No es necesario ajustar la dosis en los pacientes con insuficiencia hepática leve.,2,"['No se ha estudiado el impacto de la insuficiencia hepática leve (Child-Pugh Clase A, puntuación 5 a 6) en la farmacocinética de lumacaftor administrado en combinación con ivacaftor, pero se espera que el aumento en la exposición no llegue al 50 %. Por lo tanto, no es necesario ajustar la dosis en los pacientes con insuficiencia hepática leve.', 'Por lo tanto, no se recomienda ajustar la dosis de lumacaftor/ivacaftor en pacientes con insuficiencia renal leve o moderada.']","No se ha estudiado el impacto de la insuficiencia hepática leve (Child-Pugh Clase A, puntuación 5 a 6) en la farmacocinética de lumacaftor administrado en combinación con ivacaftor, pero se espera que el aumento en la exposición no llegue al 50 %. Por lo tanto, no es necesario ajustar la dosis en los pacientes con insuficiencia hepática leve. || Por lo tanto, no se recomienda ajustar la dosis de lumacaftor/ivacaftor en pacientes con insuficiencia renal leve o moderada."
Prospecto-Sinlip-EZ-Unificado-Oct-2022#8250,¿Se recomienda interrumpir el tratamiento con ezetimiba si una paciente queda embarazada?,No se recomienda interrumpir el tratamiento con ezetimiba si una paciente queda embarazada porque los estudios en animales no han demostrado efectos lesivos directos o indirectos sobre el embarazo.,2,"['Si una paciente queda embarazada durante el tratamiento con SINLIP® EZ, debe interrumpirse el tratamiento inmediatamente.', 'No se dispone de datos clínicos sobre el uso de ezetimiba durante el embarazo.']","Si una paciente queda embarazada durante el tratamiento con SINLIP® EZ, debe interrumpirse el tratamiento inmediatamente. || No se dispone de datos clínicos sobre el uso de ezetimiba durante el embarazo."
Resbiotic__Instruccion-Resbiotic-200-x-300-mm#8300,¿La clindamicina atraviesa la placenta en humanos?,"Sí, la clindamicina atraviesa la placenta en humanos.",1,"['La clindamicina atraviesa la placenta en humanos. Después de múltiples dosis, las concentraciones en el líquido amniótico fueron de aproximadamente un 30% de las concentraciones en la sangre materna.']","La clindamicina atraviesa la placenta en humanos. Después de múltiples dosis, las concentraciones en el líquido amniótico fueron de aproximadamente un 30% de las concentraciones en la sangre materna."
Rostrum_XR__Instruccion-Rostrum-XR-editable#8350,"¿Qué efectos adversos sobre el hígado se observaron en ratones, ratas y monos tratados con quetiapina?",Efectos morfológicos y funcionales reversibles sobre el hígado compatibles con la inducción de enzimas hepáticas.,1,"['En ratones, ratas y monos, se observaron efectos morfológicos y funcionales reversibles sobre el hígado, compatibles con la inducción de enzimas hepáticas. En ratas y monos se observaron hipertrofia de las células foliculares tiroideas y cambios concomitantes de las concentraciones plasmáticas de hormona tiroidea.']","En ratones, ratas y monos, se observaron efectos morfológicos y funcionales reversibles sobre el hígado, compatibles con la inducción de enzimas hepáticas. En ratas y monos se observaron hipertrofia de las células foliculares tiroideas y cambios concomitantes de las concentraciones plasmáticas de hormona tiroidea."
Saglox_Met__SAGLOX-MET-WEB_compressed#8400,¿A qué temperatura se deben conservar los medicamentos?,Desde 15 °C hasta 25 °C,1,"['Conservar en lugar seco, desde 15 °C hasta 25 °C.']","Conservar en lugar seco, desde 15 °C hasta 25 °C."
Sinulcus_40_Venta_Libre___D3007-E-2680-01-Instruccion-Sinulcus#8450,¿Cuál es el medicamento que no debe ser tomado por los pacientes con afecciones hereditarias poco frecuentes de intolerancia a la fructosa?,SINULCUS,1,"['Los pacientes con afecciones hereditarias poco frecuentes de intolerancia a la fructosa, malabsorción de glucosa-galactosa o insuficiencia de sucrasa-isomaltasa no deben tomar este medicamento.']","Los pacientes con afecciones hereditarias poco frecuentes de intolerancia a la fructosa, malabsorción de glucosa-galactosa o insuficiencia de sucrasa-isomaltasa no deben tomar este medicamento."
Sotil_Met__D5146-E-4834-01-Inst.-Sotil-Met-200x600-mm#8500,¿Qué pacientes están contraindicados para tomar SOTIL MET?,"Pacientes con deterioro renal grave (TFG <30 ml/min/1,73m2)",2,"['SOTIL MET está contraindicado en pacientes con una tasa glomerular estimada (TFG) <30 ml/min/1,73 m2', 'SOTIL MET está contraindicado en pacientes con deterioro renal grave (TFG <30 ml/min/1,73m2)']","SOTIL MET está contraindicado en pacientes con una tasa glomerular estimada (TFG) <30 ml/min/1,73 m2 || SOTIL MET está contraindicado en pacientes con deterioro renal grave (TFG <30 ml/min/1,73m2)"
Sotil_Met__D5146-E-4834-01-Inst.-Sotil-Met-200x600-mm#8550,¿Cuál es el porcentaje aproximado de la dosis de sitagliptina que se elimina durante una sesión de hemodiálisis de 3 a 4 horas?,13.5%,1,"['Aproximadamente, el 13,5 % de la dosis se eliminó durante una sesión de hemodiálisis de 3 a 4 horas.']","Aproximadamente, el 13,5 % de la dosis se eliminó durante una sesión de hemodiálisis de 3 a 4 horas."
Sotil_Met_xr__D5160-E-4858-01-Inst.-Sotil-Met-XR-200x600-1#8600,¿La levotiroxina puede reducir el efecto reductor de la glucosa de la metformina?,"Sí, la levotiroxina puede reducir el efecto reductor de la glucosa de la metformina.",1,"['La levotiroxina puede reducir el efecto reductor de la glucosa de la metformina. Se recomienda monitorear los niveles de glucemia, especialmente cuando se inicia, cambia o interrumpe la terapia con hormonas tiroideas, y ajustar la dosis de SOTIL MET XR según sea necesario.']","La levotiroxina puede reducir el efecto reductor de la glucosa de la metformina. Se recomienda monitorear los niveles de glucemia, especialmente cuando se inicia, cambia o interrumpe la terapia con hormonas tiroideas, y ajustar la dosis de SOTIL MET XR según sea necesario."
Tiarix_CR__Instruccion-Tiarix-CR-web#8650,¿Cuál es el porcentaje de pacientes que debieron suspender el tratamiento con paroxetina debido a algún efecto adverso en pacientes con depresión?,20%,1,"['en estudios clínicos efectuados en todo el mundo el porcentaje de pacientes que debieron suspender el tratamiento con paroxetina debido a algún efecto adverso fue de 20% en pacientes con depresión,']","en estudios clínicos efectuados en todo el mundo el porcentaje de pacientes que debieron suspender el tratamiento con paroxetina debido a algún efecto adverso fue de 20% en pacientes con depresión,"
